candidate_unit_id	source_databases	ligand_components	receptor_components	source_ligand	source_receptor	source_record_ids	pathways	annotations	evidence_notes	primary_evidence_gate	independent_public_source_count	independent_public_sources	primary_locator_count	review_priority_score	normalized_ligand_key	normalized_receptor_key	normalization_match	review_lane	matched_graph_edge_ids	matched_graph_edges	review_priority_rank_value	review_batch	prior_harvest_disposition	prior_harvest_primary_locators	review_status	reason	review_resolution	review_resolution_primary_locators	review_resolution_notes	review_resolution_status
LR:COL4A6>ITGA2	NicheNet.neutral_v1;master_LR_union	COL4A6	ITGA2	Col4a6	Itga2					no_primary_locator_in_public_snapshot	2		0		COL4A6	ITGA2	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL4A6>ITGAV	NicheNet.neutral_v1;master_LR_union	COL4A6	ITGAV	Col4a6	Itgav					no_primary_locator_in_public_snapshot	2		0		COL4A6	ITGAV	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL4A6>ITGB1	NicheNet.neutral_v1;master_LR_union	COL4A6	ITGB1	Col4a6	Itgb1					no_primary_locator_in_public_snapshot	2		0		COL4A6	ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL4A6>SDC4	CellChatDB.mouse;master_LR_union	COL4A6	SDC4	Col4a6	Sdc4	COL4A6_SDC4	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL4A6	SDC4	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>CD93	NicheNet.neutral_v1;master_LR_union	COL5A1	CD93	Col5a1	Cd93					no_primary_locator_in_public_snapshot	2		0		COL5A1	CD93	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>ITGA1	NicheNet.neutral_v1;master_LR_union	COL5A1	ITGA1	Col5a1	Itga1					no_primary_locator_in_public_snapshot	2		0		COL5A1	ITGA1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>ITGA1+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A1	ITGA1+ITGB1	Col5a1	Itga1_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A1	ITGA1+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>ITGA10	NicheNet.neutral_v1;master_LR_union	COL5A1	ITGA10	Col5a1	Itga10					no_primary_locator_in_public_snapshot	2		0		COL5A1	ITGA10	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>ITGA10+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A1	ITGA10+ITGB1	Col5a1	Itga10_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A1	ITGA10+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>ITGA11	NicheNet.neutral_v1;master_LR_union	COL5A1	ITGA11	Col5a1	Itga11					no_primary_locator_in_public_snapshot	2		0		COL5A1	ITGA11	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>ITGA11+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A1	ITGA11+ITGB1	Col5a1	Itga11_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A1	ITGA11+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>ITGA2	NicheNet.neutral_v1;master_LR_union	COL5A1	ITGA2	Col5a1	Itga2					no_primary_locator_in_public_snapshot	2		0		COL5A1	ITGA2	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>ITGA2+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A1	ITGA2+ITGB1	Col5a1	Itga2_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A1	ITGA2+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>ITGB1	NicheNet.neutral_v1;master_LR_union	COL5A1	ITGB1	Col5a1	Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A1	ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>LAIR1	NicheNet.neutral_v1;master_LR_union	COL5A1	LAIR1	Col5a1	Lair1					no_primary_locator_in_public_snapshot	2		0		COL5A1	LAIR1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A1>SDC1	NicheNet.neutral_v1;master_LR_union	COL5A1	SDC1	Col5a1	Sdc1					no_primary_locator_in_public_snapshot	2		0		COL5A1	SDC1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>CD93	NicheNet.neutral_v1;master_LR_union	COL5A2	CD93	Col5a2	Cd93					no_primary_locator_in_public_snapshot	2		0		COL5A2	CD93	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>DDR2	NicheNet.neutral_v1;master_LR_union	COL5A2	DDR2	Col5a2	Ddr2					no_primary_locator_in_public_snapshot	2		0		COL5A2	DDR2	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>ITGA1	NicheNet.neutral_v1;master_LR_union	COL5A2	ITGA1	Col5a2	Itga1					no_primary_locator_in_public_snapshot	2		0		COL5A2	ITGA1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>ITGA1+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A2	ITGA1+ITGB1	Col5a2	Itga1_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A2	ITGA1+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>ITGA10	NicheNet.neutral_v1;master_LR_union	COL5A2	ITGA10	Col5a2	Itga10					no_primary_locator_in_public_snapshot	2		0		COL5A2	ITGA10	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>ITGA10+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A2	ITGA10+ITGB1	Col5a2	Itga10_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A2	ITGA10+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>ITGA11	NicheNet.neutral_v1;master_LR_union	COL5A2	ITGA11	Col5a2	Itga11					no_primary_locator_in_public_snapshot	2		0		COL5A2	ITGA11	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>ITGA11+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A2	ITGA11+ITGB1	Col5a2	Itga11_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A2	ITGA11+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>ITGA2	NicheNet.neutral_v1;master_LR_union	COL5A2	ITGA2	Col5a2	Itga2					no_primary_locator_in_public_snapshot	2		0		COL5A2	ITGA2	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>ITGA2+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A2	ITGA2+ITGB1	Col5a2	Itga2_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A2	ITGA2+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>ITGB1	NicheNet.neutral_v1;master_LR_union	COL5A2	ITGB1	Col5a2	Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A2	ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>LAIR1	NicheNet.neutral_v1;master_LR_union	COL5A2	LAIR1	Col5a2	Lair1					no_primary_locator_in_public_snapshot	2		0		COL5A2	LAIR1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A2>SDC1	NicheNet.neutral_v1;master_LR_union	COL5A2	SDC1	Col5a2	Sdc1					no_primary_locator_in_public_snapshot	2		0		COL5A2	SDC1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>CD93	NicheNet.neutral_v1;master_LR_union	COL5A3	CD93	Col5a3	Cd93					no_primary_locator_in_public_snapshot	2		0		COL5A3	CD93	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>DDR1	NicheNet.neutral_v1;master_LR_union	COL5A3	DDR1	Col5a3	Ddr1					no_primary_locator_in_public_snapshot	2		0		COL5A3	DDR1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>DDR2	NicheNet.neutral_v1;master_LR_union	COL5A3	DDR2	Col5a3	Ddr2					no_primary_locator_in_public_snapshot	2		0		COL5A3	DDR2	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>ITGA1	NicheNet.neutral_v1;master_LR_union	COL5A3	ITGA1	Col5a3	Itga1					no_primary_locator_in_public_snapshot	2		0		COL5A3	ITGA1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>ITGA1+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A3	ITGA1+ITGB1	Col5a3	Itga1_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A3	ITGA1+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>ITGA10	NicheNet.neutral_v1;master_LR_union	COL5A3	ITGA10	Col5a3	Itga10					no_primary_locator_in_public_snapshot	2		0		COL5A3	ITGA10	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>ITGA10+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A3	ITGA10+ITGB1	Col5a3	Itga10_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A3	ITGA10+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>ITGA11	NicheNet.neutral_v1;master_LR_union	COL5A3	ITGA11	Col5a3	Itga11					no_primary_locator_in_public_snapshot	2		0		COL5A3	ITGA11	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>ITGA11+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A3	ITGA11+ITGB1	Col5a3	Itga11_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A3	ITGA11+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>ITGA2	NicheNet.neutral_v1;master_LR_union	COL5A3	ITGA2	Col5a3	Itga2					no_primary_locator_in_public_snapshot	2		0		COL5A3	ITGA2	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>ITGA2+ITGB1	LIANA.mouseconsensus;master_LR_union	COL5A3	ITGA2+ITGB1	Col5a3	Itga2_Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A3	ITGA2+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>ITGB1	NicheNet.neutral_v1;master_LR_union	COL5A3	ITGB1	Col5a3	Itgb1					no_primary_locator_in_public_snapshot	2		0		COL5A3	ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL5A3>SDC1	NicheNet.neutral_v1;master_LR_union	COL5A3	SDC1	Col5a3	Sdc1					no_primary_locator_in_public_snapshot	2		0		COL5A3	SDC1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A1>ITGA10	NicheNet.neutral_v1;master_LR_union	COL6A1	ITGA10	Col6a1	Itga10					no_primary_locator_in_public_snapshot	2		0		COL6A1	ITGA10	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A1>ITGA11	NicheNet.neutral_v1;master_LR_union	COL6A1	ITGA11	Col6a1	Itga11					no_primary_locator_in_public_snapshot	2		0		COL6A1	ITGA11	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A1>SDC4	CellChatDB.mouse;master_LR_union	COL6A1	SDC4	Col6a1	Sdc4	COL6A1_SDC4	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A1	SDC4	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A2>ITGA10	NicheNet.neutral_v1;master_LR_union	COL6A2	ITGA10	Col6a2	Itga10					no_primary_locator_in_public_snapshot	2		0		COL6A2	ITGA10	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A2>ITGA11	NicheNet.neutral_v1;master_LR_union	COL6A2	ITGA11	Col6a2	Itga11					no_primary_locator_in_public_snapshot	2		0		COL6A2	ITGA11	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A2>SDC4	CellChatDB.mouse;master_LR_union	COL6A2	SDC4	Col6a2	Sdc4	COL6A2_SDC4	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A2	SDC4	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A3>ITGA10	NicheNet.neutral_v1;master_LR_union	COL6A3	ITGA10	Col6a3	Itga10					no_primary_locator_in_public_snapshot	2		0		COL6A3	ITGA10	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A3>ITGA11	NicheNet.neutral_v1;master_LR_union	COL6A3	ITGA11	Col6a3	Itga11					no_primary_locator_in_public_snapshot	2		0		COL6A3	ITGA11	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A3>SDC4	CellChatDB.mouse;master_LR_union	COL6A3	SDC4	Col6a3	Sdc4	COL6A3_SDC4	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A3	SDC4	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>CD44	CellChatDB.mouse;master_LR_union	COL6A4	CD44	Col6a4	Cd44	COL6A4_CD44	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	CD44	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>GP6	CellChatDB.mouse;master_LR_union	COL6A4	GP6	Col6a4	Gp6	COL6A4_GP6	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	GP6	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>ITGA1+ITGB1	CellChatDB.mouse;master_LR_union	COL6A4	ITGA1+ITGB1	Col6a4	Itga1_Itgb1	COL6A4_ITGA1_ITGB1	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	ITGA1+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>ITGA10+ITGB1	CellChatDB.mouse;master_LR_union	COL6A4	ITGA10+ITGB1	Col6a4	Itga10_Itgb1	COL6A4_ITGA10_ITGB1	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	ITGA10+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>ITGA11+ITGB1	CellChatDB.mouse;master_LR_union	COL6A4	ITGA11+ITGB1	Col6a4	Itga11_Itgb1	COL6A4_ITGA11_ITGB1	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	ITGA11+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>ITGA2+ITGB1	CellChatDB.mouse;master_LR_union	COL6A4	ITGA2+ITGB1	Col6a4	Itga2_Itgb1	COL6A4_ITGA2_ITGB1	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	ITGA2+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>ITGA3+ITGB1	CellChatDB.mouse;master_LR_union	COL6A4	ITGA3+ITGB1	Col6a4	Itga3_Itgb1	COL6A4_ITGA3_ITGB1	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	ITGA3+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>ITGA9+ITGB1	CellChatDB.mouse;master_LR_union	COL6A4	ITGA9+ITGB1	Col6a4	Itga9_Itgb1	COL6A4_ITGA9_ITGB1	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	ITGA9+ITGB1	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>ITGAV+ITGB8	CellChatDB.mouse;master_LR_union	COL6A4	ITGAV+ITGB8	Col6a4	Itgav_Itgb8	COL6A4_ITGAV_ITGB8	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	ITGAV+ITGB8	novel_candidate	discovery_review			20	batch_021			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>SDC1	CellChatDB.mouse;master_LR_union	COL6A4	SDC1	Col6a4	Sdc1	COL6A4_SDC1	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	SDC1	novel_candidate	discovery_review			20	batch_022			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A4>SDC4	CellChatDB.mouse;master_LR_union	COL6A4	SDC4	Col6a4	Sdc4	COL6A4_SDC4	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A4	SDC4	novel_candidate	discovery_review			20	batch_022			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A5>ITGA1	NicheNet.neutral_v1;master_LR_union	COL6A5	ITGA1	Col6a5	Itga1					no_primary_locator_in_public_snapshot	2		0		COL6A5	ITGA1	novel_candidate	discovery_review			20	batch_022			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A5>ITGA10	NicheNet.neutral_v1;master_LR_union	COL6A5	ITGA10	Col6a5	Itga10					no_primary_locator_in_public_snapshot	2		0		COL6A5	ITGA10	novel_candidate	discovery_review			20	batch_022			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A5>ITGA11	NicheNet.neutral_v1;master_LR_union	COL6A5	ITGA11	Col6a5	Itga11					no_primary_locator_in_public_snapshot	2		0		COL6A5	ITGA11	novel_candidate	discovery_review			20	batch_022			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A5>ITGA2	NicheNet.neutral_v1;master_LR_union	COL6A5	ITGA2	Col6a5	Itga2					no_primary_locator_in_public_snapshot	2		0		COL6A5	ITGA2	novel_candidate	discovery_review			20	batch_022			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A5>ITGB1	NicheNet.neutral_v1;master_LR_union	COL6A5	ITGB1	Col6a5	Itgb1					no_primary_locator_in_public_snapshot	2		0		COL6A5	ITGB1	novel_candidate	discovery_review			20	batch_022			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A5>SDC4	CellChatDB.mouse;master_LR_union	COL6A5	SDC4	Col6a5	Sdc4	COL6A5_SDC4	COLLAGEN	ECM-Receptor	KEGG: mmu04512	no_primary_locator_in_public_snapshot	2		0		COL6A5	SDC4	novel_candidate	discovery_review			20	batch_022			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
LR:COL6A6>ITGA1	NicheNet.neutral_v1;master_LR_union	COL6A6	ITGA1	Col6a6	Itga1					no_primary_locator_in_public_snapshot	2		0		COL6A6	ITGA1	novel_candidate	discovery_review			20	batch_022			candidate_public_only_not_graph_edge	no_component_normalized_match_in_mSCIdblit				
